exporter_iso3,importer_iso3,quantity_tons
CZE,PRT,30.349
CZE,PRY,0.063
CZE,QAT,658.649
CZE,ROU,2471.1530000000002
CZE,RUS,0.002
CZE,S19,1148.107
CZE,SAU,15.875
CZE,SEN,0.303
CZE,SGP,0.905
CZE,SLE,0.031
CZE,SLV,0.057
CZE,SRB,2567.11
CZE,SVK,707378.567
CZE,SVN,106.784
CZE,SWE,132.474
CZE,TGO,0.132
CZE,THA,2.245
CZE,TJK,23.068
CZE,TKM,126.967
CZE,TTO,0.002
CZE,TUN,0.411
CZE,TUR,1379.664
CZE,TZA,0.117
CZE,UKR,21751.061
CZE,URY,0.142
CZE,USA,4136.662
CZE,UZB,2371.818
CZE,VNM,0.197
CZE,ZAF,17.756
DEU,ABW,26.043
DEU,AFG,60.812
DEU,AGO,1643.57
DEU,ALB,2644.066
DEU,ARE,5786.125
DEU,ARG,12163.341999999999
DEU,ARM,1191.889
DEU,ATF,0.105
DEU,ATG,3.072
DEU,AUS,6926.683
DEU,AUT,3664421.4609999997
DEU,AZE,6081.343
DEU,BDI,23.557
DEU,BEL,1250003.487
DEU,BEN,12.764999999999999
DEU,BES,0.273
DEU,BFA,276.19599999999997
DEU,BGD,513.466
DEU,BGR,8719.151
DEU,BHR,570.3399999999999
DEU,BHS,17.22
DEU,BIH,11969.832999999999
DEU,BLR,11069.782000000001
DEU,BLZ,0.01
DEU,BMU,5.901
DEU,BOL,132.731
DEU,BRA,41738.239
DEU,BRB,80.459
DEU,BRN,394.918
DEU,BWA,7.185
DEU,CAN,209030.189
DEU,CHE,5297478.039
DEU,CHL,4920.374
DEU,CHN,35789.953
DEU,CIV,248.468
DEU,CMR,240.361
DEU,COD,38.203
DEU,COG,8.232999999999999
DEU,COL,4127.101
DEU,COM,3.592
DEU,CPV,20.79
DEU,CRI,384.324
DEU,CUB,121.466
DEU,CUW,1.127
DEU,CYM,129.262
DEU,CYP,628.089
DEU,CZE,2832516.4699999997
DEU,DJI,2.586
DEU,DMA,5.615
DEU,DNK,108745.109
DEU,DOM,195.126
DEU,DZA,996.703
DEU,ECU,1943.594
DEU,EGY,8941.62
DEU,ESP,69728.14600000001
DEU,EST,5958.118
DEU,ETH,5.31
DEU,FIN,33521.546
DEU,FJI,0.088
DEU,FRA,1205022.122
DEU,GAB,90.86
DEU,GBR,383518.54000000004
DEU,GEO,3835.161
DEU,GHA,586.996
DEU,GIB,67976.9
DEU,GIN,140.201
DEU,GMB,9.994
DEU,GNQ,0.013
DEU,GRC,99920.674
DEU,GRD,10.92
DEU,GRL,1.125
DEU,GTM,1028.668
DEU,GUY,176.403
DEU,HKG,686.629
DEU,HND,375.617
DEU,HRV,17973.257999999998
DEU,HTI,0.021
DEU,HUN,299065.726
DEU,IDN,1205.123
DEU,IND,9053.703
DEU,IRL,70491.297
DEU,IRN,290.163
DEU,IRQ,17522.085
DEU,ISL,10755.212
DEU,ISR,5814.883
DEU,ITA,225571.309
DEU,JAM,381.779
DEU,JOR,3649.1760000000004
DEU,JPN,2783.2200000000003
DEU,KAZ,10780.697999999999
DEU,KEN,758.698
DEU,KGZ,2468.766
DEU,KHM,348.726
DEU,KOR,5706.611
DEU,KWT,920.031
DEU,LAO,65.378
DEU,LBN,2359.322
DEU,LBR,4.085
DEU,LBY,7585.157
DEU,LCA,12.988
DEU,LKA,67.85900000000001
DEU,LSO,0.017
DEU,LTU,7398.556
DEU,LUX,325135.89700000006
DEU,LVA,31349.022
DEU,MAC,1.737
DEU,MAR,3697.06
DEU,MDA,1038.541
DEU,MDG,123.152
DEU,MDV,9.772
DEU,MEX,7030.357
DEU,MKD,1018.1790000000001
DEU,MLI,84.799
DEU,MLT,700.927
DEU,MMR,160.859
DEU,MNE,715.2760000000001
DEU,MNG,1128.31
DEU,MOZ,78.373
DEU,MRT,456.618
DEU,MUS,201.96
DEU,MWI,0.901
DEU,MYS,20245.887
DEU,NAM,352.253
DEU,NCL,23.323
DEU,NER,0.06
DEU,NGA,777.942
DEU,NIC,325.75100000000003
DEU,NLD,4305210.789
DEU,NOR,17490.631
DEU,NPL,14.891
DEU,NZL,1047.368
DEU,OMN,1224.344
DEU,PAK,908.312
DEU,PAN,509.869
DEU,PER,1710.13
DEU,PHL,446.06199999999995
DEU,POL,3306908.725
DEU,PRT,7023.981
DEU,PRY,7.162
DEU,PSE,783.382
DEU,PYF,4.3660000000000005
DEU,QAT,14913.821
DEU,ROU,67652.194
DEU,RUS,25.944
DEU,RWA,3.113
DEU,S19,30435.670000000002
DEU,SAU,3753.0939999999996
DEU,SDN,13.612
DEU,SEN,40311.943
DEU,SGP,30307.068000000003
DEU,SLE,16.748
DEU,SLV,206.845
DEU,SMR,0.562
DEU,SOM,1.194
DEU,SRB,8558.025
DEU,SUR,284.169
DEU,SVK,159626.55
DEU,SVN,14519.868
DEU,SWE,230727.17500000002
DEU,SXM,1.79
DEU,SYC,34.747
DEU,SYR,130.492
DEU,TCD,7.248
DEU,TGO,73.3
DEU,THA,3725.0440000000003
DEU,TJK,1349.477
DEU,TKM,3993.237
DEU,TTO,237.633
DEU,TUN,2211.91
DEU,TUR,44509.989
DEU,TZA,120.95
DEU,UGA,226.56
DEU,UKR,271282.503
DEU,URY,450.569
DEU,USA,295722.737
DEU,UZB,6024.519
DEU,VCT,9.41
DEU,VEN,128.474
DEU,VNM,1251.879
DEU,YEM,3649.423
DEU,ZAF,22942.858
DEU,ZMB,33.094
DEU,ZWE,1.141
DJI,BEL,0.001
DJI,IND,196.0
DJI,SGP,160.0
DJI,UGA,309.375
DMA,BRB,0.09
DMA,ZAF,12.0
DNK,AGO,0.299
DNK,ARE,0.984
DNK,ARG,4.869
DNK,ARM,0.004
DNK,AUS,1414.718
DNK,AUT,848.746
DNK,AZE,0.163
DNK,BEL,305013.629
DNK,BGD,0.094
DNK,BGR,16.514
DNK,BHR,0.04
DNK,BIH,1.844
DNK,BOL,0.007
DNK,BRA,6214.95
DNK,BRB,0.26
DNK,BRN,0.025
DNK,CAF,5.293
DNK,CAN,853.68
DNK,CHE,16.178
DNK,CHL,8.136
DNK,CHN,25.674
DNK,COL,0.218
DNK,CPV,0.343
DNK,CRI,9.551
DNK,CUW,0.772
DNK,CYP,41.047
DNK,CZE,11697.975
DNK,DEU,366240.197
DNK,DOM,5.727
DNK,DZA,0.04
DNK,ECU,0.004
DNK,EGY,8.123
DNK,ERI,0.036
DNK,ESP,18149.996
DNK,EST,13852.238
DNK,FIN,177530.923
DNK,FRA,39892.506
DNK,GBR,248129.861
DNK,GEO,0.001
DNK,GHA,3.504
DNK,GIB,0.002
DNK,GIN,0.032
DNK,GNQ,0.078
DNK,GRC,26.757
DNK,GRL,17946.993
DNK,GTM,3.423
DNK,GUY,6.828
DNK,HKG,0.114
DNK,HND,0.412
DNK,HRV,4.489999999999999
DNK,HUN,583.38
DNK,IDN,3.486
DNK,IND,108.016
DNK,IRL,5164.491999999999
DNK,IRN,0.6
DNK,IRQ,0.135
DNK,ISL,79335.297
DNK,ISR,67.61
DNK,ITA,9486.682999999999
DNK,JOR,3.503
DNK,JPN,14.422
DNK,KAZ,1.148
DNK,KEN,1.662
DNK,KHM,0.001
DNK,KOR,1.854
DNK,KWT,0.014
DNK,LBN,1.597
DNK,LBY,47.18
DNK,LKA,0.01
DNK,LTU,28369.1
DNK,LUX,0.472
DNK,LVA,20437.672
DNK,MAR,7.49
DNK,MDA,0.045
DNK,MDG,0.04
DNK,MDV,0.753
DNK,MEX,1.34
DNK,MKD,0.028
DNK,MLT,84361.323
DNK,MNE,0.002
DNK,MNG,0.29
DNK,MOZ,0.024
DNK,MRT,18.0
DNK,MUS,0.229
DNK,MYS,2.538
DNK,NAM,607.552
DNK,NGA,0.084
DNK,NIC,0.462
DNK,NLD,1061621.264
DNK,NOR,115928.694
DNK,NZL,13.637
DNK,OMN,0.228
DNK,PAK,2.33
DNK,PAN,0.993
DNK,PER,7.38
DNK,PHL,1.838
DNK,POL,3076.942
DNK,PRT,48.078
DNK,QAT,0.371
DNK,ROU,462.91299999999995
DNK,RUS,0.107
DNK,RWA,0.417
DNK,S19,147.871
DNK,SAU,30221.737999999998
DNK,SEN,4420.135
DNK,SGP,262314.029
DNK,SLE,0.146
DNK,SLV,0.422
DNK,SRB,7.25
DNK,SVK,5.104
DNK,SVN,10.082
DNK,SWE,2103046.491
DNK,THA,9.257
DNK,TTO,0.375
DNK,TUN,7.393
DNK,TUR,24.506
DNK,TZA,11942.935
DNK,UGA,0.205
DNK,UKR,16058.737
DNK,URY,1.634
DNK,USA,116428.244
DNK,UZB,1.196
DNK,VNM,0.377
DNK,ZAF,474.289
DNK,ZMB,0.162
DOM,ABW,2.073
DOM,AIA,0.054
DOM,BEL,0.036
DOM,BHS,274.507
DOM,BIH,0.01
DOM,BMU,3032.34
DOM,BRB,111.25399999999999
DOM,CAN,0.006
DOM,CHL,0.015
DOM,COL,18356.476
DOM,CRI,5342.321
DOM,CUB,4.989
DOM,CYM,0.036
DOM,CYP,1.8
DOM,DMA,12.72
DOM,ESP,15.505
DOM,FRA,5871.284
DOM,GBR,31.914
DOM,GRC,0.008
DOM,GRD,127.126
DOM,GTM,0.004
DOM,GUY,1239.9180000000001
DOM,HND,0.009
DOM,HTI,3028.6169999999997
DOM,JAM,583.788
DOM,LCA,2.467
DOM,MEX,0.144
DOM,NIC,116.378
DOM,NLD,45603.516
DOM,PAN,26.845
DOM,SGP,100.038
DOM,SLV,0.013
DOM,SUR,111.984
DOM,TCA,115.31599999999999
DOM,TTO,131.12
DOM,TUR,15.99
DOM,USA,2535.8109999999997
DOM,VGB,190.38
DZA,ALB,89671.575
DZA,ARG,40816.8
DZA,AUS,151384.0
DZA,AUT,180448.004
DZA,BEL,635129.154
DZA,BEN,36.275
DZA,BFA,225.392
DZA,BGR,53925.947
DZA,BIH,684.33
DZA,BRA,1722937.1
DZA,CAN,0.001
DZA,CHE,95451.0
DZA,CHN,1122968.7
DZA,CIV,59782.4
DZA,CYP,75050.859
DZA,CZE,0.404
DZA,DEU,1892960.339
DZA,EGY,3.259
DZA,ESP,10541651.217999998
DZA,FRA,10736125.072
DZA,GBR,2106823.631
DZA,GRC,347113.55
DZA,HRV,312881.23
DZA,IDN,923013.0
DZA,IND,1248575.78
DZA,IRL,0.018
DZA,ITA,19450877.5
DZA,JPN,146635.4
DZA,KEN,56911.3
DZA,KOR,5205344.2
DZA,LKA,3796.09
DZA,LTU,963858.0
DZA,MDA,3011.88
DZA,MDG,3029.54
DZA,MKD,7092.430000000001
DZA,MLT,113140.99
DZA,MNE,482.14
DZA,MRT,7.56
DZA,NER,82.616
DZA,NLD,2427349.981
DZA,NOR,32924.5
DZA,POL,112182.632
DZA,PRT,1853359.6
DZA,ROU,46109.35
DZA,SEN,4271.71
DZA,SGP,359957.3
DZA,SRB,3091.63
DZA,SVN,20178.7
DZA,THA,70751.5
DZA,TUN,152658.202
DZA,TUR,1851737.273
DZA,UGA,4640.0
DZA,UKR,142059.3
DZA,USA,3726646.518
DZA,ZAF,133913.251
ECU,ARG,16599.665
ECU,ARM,0.015
ECU,AUT,0.05
ECU,BEL,0.008
ECU,BHS,58589.8
ECU,BOL,72.093
ECU,BRA,2.931
ECU,BRB,10.783
ECU,CAN,817363.563
ECU,CHL,1114826.778
ECU,CHN,5681819.606
ECU,COL,3512.858
ECU,CRI,285.425
ECU,DNK,0.002
ECU,ESP,0.001
ECU,FRA,0.006
ECU,GTM,162249.888
ECU,HND,222209.89
ECU,IDN,1.302
ECU,IND,184948.46
ECU,IRL,0.852
ECU,ISL,9.632
ECU,JPN,1743874.96
ECU,KOR,306853.0
ECU,MDA,3.168
ECU,MDV,16.64
ECU,MEX,3543.19
ECU,MHL,280.0
ECU,MYS,3.636
ECU,NIC,367462.742
ECU,NLD,0.089
ECU,NOR,0.029
ECU,PAN,12325727.338
ECU,PER,2091927.409
ECU,PHL,0.061
ECU,POL,212.847
ECU,RUS,470.0
ECU,SGP,79892.7
ECU,SLV,145749.637
ECU,USA,5042983.800000001
ECU,VEN,2221.812
EGY,AGO,258.414
EGY,ALB,33195.781
EGY,ARE,147046.235
EGY,ARG,79763.448
EGY,ARM,11533.8
EGY,AUS,0.108
EGY,AUT,0.115
EGY,AZE,38.932
EGY,BDI,23.606
EGY,BEL,97605.74299999999
EGY,BEN,406.563
EGY,BFA,67.774
EGY,BGR,478155.99
EGY,BHR,15.001
EGY,BIH,92.125
EGY,BLR,36.294
EGY,BOL,0.142
EGY,BRA,862.938
EGY,CAN,0.001
EGY,CHE,3.34
EGY,CHN,130051.931
EGY,CIV,41939.517
EGY,CMR,249.938
EGY,COL,25.775
EGY,CRI,0.005
EGY,CYP,0.001
EGY,CZE,0.096
EGY,DEU,513922.728
EGY,DJI,436.895
EGY,DNK,0.001
EGY,DOM,458.395
EGY,DZA,744.78
EGY,ERI,1185.722
EGY,ESP,220727.11
EGY,EST,10.163
EGY,ETH,13511.159
EGY,FRA,250763.833
EGY,GAB,309.86
EGY,GBR,160939.818
EGY,GEO,38291.472
EGY,GHA,32.396
EGY,GIN,23.084
EGY,GRC,1350499.813
EGY,GTM,370.13
EGY,HND,118.476
EGY,HRV,1.982
EGY,HUN,0.001
EGY,IDN,147.892
EGY,IND,341824.923
EGY,IRQ,44.575
EGY,ISL,35.202
EGY,ISR,478.41
EGY,ITA,955388.899
EGY,JOR,160504.908
EGY,JPN,2.101
EGY,KAZ,88.129
EGY,KEN,3015.081
EGY,KGZ,4.32
EGY,KOR,187686.199
EGY,KWT,16.141
EGY,LBN,228739.513
EGY,LBY,10363.016
EGY,LTU,151.395
EGY,LUX,0.01
EGY,MAR,48646.797
EGY,MDA,57812.689999999995
EGY,MDG,2944.721
EGY,MKD,10189.169
EGY,MLI,1556.722
EGY,MLT,8.2
EGY,MRT,7.847
EGY,MYS,49825.123
EGY,NAM,2.934
EGY,NER,2608.825
EGY,NGA,637.882
EGY,NLD,170865.584
EGY,NOR,17.133
EGY,NZL,0.672
EGY,OMN,15.495
EGY,PAN,146.3
EGY,PER,129.223
EGY,POL,33616.903000000006
EGY,PRT,0.012
EGY,PRY,0.001
EGY,PSE,15487.439
EGY,ROU,211146.479
EGY,RWA,1187.613
EGY,S19,62.917
EGY,SAU,5688352.117
EGY,SDN,2.549
EGY,SEN,10587.458
EGY,SGP,152084.954
EGY,SLE,202.97
EGY,SLV,23.193
EGY,SOM,1221.885
EGY,SRB,23680.49
EGY,SVK,2.25
EGY,SVN,393237.078
EGY,SWE,0.571
EGY,SYR,728.198
EGY,TGO,1072.175
EGY,THA,1.812
EGY,TUN,6903.646
EGY,TUR,1822929.369
EGY,TZA,1452.174
EGY,UGA,146.027
EGY,UKR,72574.18
EGY,USA,68568.579
EGY,UZB,29.74
EGY,VEN,61.331
EGY,ZAF,9637.936
EGY,ZMB,3.84
EGY,ZWE,154.628
ERI,BMU,0.001
ERI,ZAF,0.03
ERI,ZMB,32.4
ESP,AFG,393.05
ESP,AGO,20269.326
ESP,ALB,1912.332
ESP,AND,94280.265
ESP,ARE,367.539
ESP,ARG,601.249
ESP,ARM,26.546
ESP,AUS,1374.257
ESP,AUT,1874.605
ESP,AZE,300.596
ESP,BEL,508776.511
ESP,BEN,138.501
ESP,BFA,2047.044
ESP,BGD,115.551
ESP,BGR,1203.756
ESP,BHR,1.533
ESP,BHS,36968.995
ESP,BIH,22175.733
ESP,BLR,278.82
ESP,BOL,649.689
ESP,BRA,932032.9859999999
ESP,BRN,1.265
ESP,CAF,43.892
ESP,CAN,21200.867
ESP,CHE,805.4159999999999
ESP,CHL,1617.134
ESP,CHN,13938.893
ESP,CIV,28970.076
ESP,CMR,1914.904
ESP,COD,0.067
ESP,COG,143.028
ESP,COL,1048.2240000000002
ESP,COM,3.6
ESP,CPV,19.421
ESP,CRI,1498.2759999999998
ESP,CUB,1741.374
ESP,CYP,3345.657
ESP,CZE,2447.757
ESP,DEU,206077.337
ESP,DJI,27.473
ESP,DNK,6504.6449999999995
ESP,DOM,26480.093
ESP,DZA,1389.579
ESP,ECU,908.983
ESP,EGY,217428.587
ESP,EST,6801.076
ESP,ETH,0.371
ESP,FIN,15386.873
ESP,FRA,3935843.2360000005
ESP,GAB,1850.331
ESP,GBR,620413.937
ESP,GEO,71.453
ESP,GHA,167.734
ESP,GIB,683979.9280000001
ESP,GIN,169.846
ESP,GMB,25957.55
ESP,GNB,44.078
ESP,GNQ,181.854
ESP,GRC,80012.595
ESP,GTM,3563.218
ESP,GUY,16.15
ESP,HKG,36.341
ESP,HND,496.537
ESP,HRV,149007.79400000002
ESP,HUN,872.153
ESP,IDN,344.511
ESP,IND,96549.31000000001
ESP,IRL,35573.907
ESP,IRN,20.121
ESP,IRQ,687.23
ESP,ISL,15520.004
ESP,ISR,1144.613
ESP,ITA,975711.062
ESP,JAM,31.871
ESP,JOR,997.657
ESP,JPN,286.317
ESP,KAZ,87.778
ESP,KEN,90.041
ESP,KGZ,130.56
ESP,KHM,48.61
ESP,KOR,87004.67499999999
ESP,KWT,43.946
ESP,LBN,4393.285
ESP,LBR,11987.88
ESP,LBY,12218.167
ESP,LKA,0.159
ESP,LSO,0.029
ESP,LTU,1056.664
ESP,LUX,614.82
ESP,LVA,956.199
ESP,MAR,6523218.098999999
ESP,MDA,113.726
ESP,MDG,5.251
ESP,MDV,0.564
ESP,MEX,484.028
ESP,MHL,14.202
ESP,MKD,156.948
ESP,MLI,372.537
ESP,MLT,493312.891
ESP,MNE,347.958
ESP,MNG,91.449
ESP,MOZ,59.49
ESP,MRT,266111.063
ESP,MUS,21835.367
ESP,MWI,0.032
ESP,MYS,38.473
ESP,NAM,4908.78
ESP,NCL,43.94
ESP,NER,6.24
ESP,NGA,98183.646
ESP,NIC,439.806
ESP,NLD,1533912.6940000001
ESP,NOR,4146.01
ESP,NPL,0.205
ESP,NZL,30.507
ESP,OMN,3.154
ESP,PAK,876.232
ESP,PAN,2256.191
ESP,PER,4396.766
ESP,PHL,173.115
ESP,POL,3956.455
ESP,PRT,1967185.3369999998
ESP,PRY,1279.982
ESP,PYF,15.382
ESP,QAT,81009.472
ESP,ROU,3371.441
ESP,S19,5456.088
ESP,SAU,16810.17
ESP,SEN,191253.927
ESP,SGP,159765.559
ESP,SLE,82242.852
ESP,SLV,1016.861
ESP,SRB,689.706
ESP,SVK,452.755
ESP,SVN,156401.193
ESP,SWE,8648.781
ESP,SYC,932.513
ESP,TCD,100.504
ESP,TGO,46355.768
ESP,THA,1060.687
ESP,TJK,0.02
ESP,TKM,0.117
ESP,TTO,37053.758
ESP,TUN,39487.166
ESP,TUR,157178.484
ESP,TZA,321.327
ESP,UGA,0.032
ESP,UKR,3352.539
ESP,URY,535.647
ESP,USA,1358107.62
ESP,UZB,5.95
ESP,VEN,83851.05
ESP,VNM,1046.768
ESP,YEM,44.752
ESP,ZAF,12664.442
ESP,ZMB,19.096
ESP,ZWE,10.345
EST,ARE,52.319
EST,ARG,6779.15
EST,AUS,0.005
EST,AUT,78.221
EST,AZE,310.422
EST,BEL,22358.914
EST,BFA,0.004
EST,BGR,20.234
EST,BHS,0.01
EST,BLR,613.563
EST,CAN,0.1
EST,CHE,59.535
EST,CHN,0.253
EST,COG,0.005
EST,CYM,0.006
EST,CYP,0.117
EST,CZE,380.894
EST,DEU,3147.264
EST,DNK,382.29
EST,EGY,9232.863
EST,ESP,9736.833
EST,FIN,102908.946
EST,FJI,0.003
EST,FRA,2706.293
EST,GAB,0.001
EST,GBR,2843.235
EST,GEO,17.833
EST,GIB,8953.48
EST,GTM,0.073
EST,HKG,0.004
EST,HRV,433.487
EST,HUN,242.007
EST,IDN,0.013
EST,IND,21.098
EST,IRL,62.881
EST,ISL,0.054
EST,ISR,1308.17
EST,ITA,842.1809999999999
EST,JOR,0.001
EST,JPN,0.003
EST,KAZ,40.417
EST,KGZ,1.267
EST,KNA,0.058
EST,KOR,0.005
EST,LKA,0.009
EST,LTU,55276.647
EST,LVA,39765.771
EST,MDA,0.009
EST,MLT,0.005
EST,MUS,0.004
EST,MYS,0.72
EST,NAM,9321.85
EST,NGA,219.579
EST,NLD,162142.94700000001
EST,NOR,1702.8149999999998
EST,NZL,0.013
EST,PAK,371.727
EST,PAN,324.336
EST,POL,8635.789999999999
EST,PRT,4.353
EST,PRY,169.622
EST,ROU,1111.268
EST,RUS,0.512
EST,SAU,0.066
EST,SGP,130456.715
EST,SRB,5.839
EST,SVK,83.367
EST,SVN,108.737
EST,SWE,337.52
EST,TTO,0.002
EST,TUR,995.639
EST,TZA,303.568
EST,UKR,316.375
EST,USA,45226.492
EST,UZB,43.262
EST,ZAF,216.441
ETH,CAN,0.006
ETH,ITA,0.224
ETH,KEN,0.226
ETH,LSO,64.533
ETH,ZAF,11.5
FIN,AGO,0.074
FIN,ARE,32.401
FIN,ARG,66728.359
FIN,ARM,75.704
FIN,AUS,60.679
FIN,AUT,913.293
FIN,AZE,6.819
FIN,BEL,531638.886
FIN,BGR,2.608
FIN,BHR,0.43
FIN,BHS,66146.539
FIN,BIH,3.025
FIN,BRA,3580.775
FIN,BRN,0.001
FIN,CAN,16701.117000000002
FIN,CHE,28505.226
FIN,CHL,0.08
FIN,CHN,4788.004
FIN,CIV,0.019
FIN,CMR,0.019
FIN,COL,257.646
FIN,CYP,0.006
FIN,CZE,352.725
FIN,DEU,87393.053
FIN,DNK,6032.461
FIN,DOM,0.451
FIN,DZA,0.007
FIN,ECU,30327.703
FIN,EGY,53.285
FIN,ESP,26159.84
FIN,EST,620657.589
FIN,FRA,60332.863000000005
FIN,GBR,300698.37299999996
FIN,GEO,278.244
FIN,GRC,0.02
FIN,GRL,2.8
FIN,HKG,0.02
FIN,HND,0.057
FIN,HRV,0.012
FIN,HUN,1.442
FIN,IDN,1.853
FIN,IND,158.328
FIN,IRL,194.672
FIN,ISL,3450.4719999999998
FIN,ISR,0.429
FIN,ITA,41496.048
FIN,JPN,0.738
FIN,KAZ,10.48
FIN,KEN,86.269
FIN,KGZ,3.214
FIN,KOR,20.361
FIN,KWT,0.631
FIN,LTU,184543.399
FIN,LUX,1.666
FIN,LVA,920700.471
FIN,MAR,51045.72
FIN,MDA,0.194
FIN,MEX,0.077
FIN,MKD,0.373
FIN,MLT,0.032
FIN,MNE,1.204
FIN,MNG,4.33
FIN,MOZ,0.056
FIN,MUS,0.016
FIN,MYS,8.131
FIN,NAM,0.146
FIN,NGA,4.335
FIN,NIC,0.003
FIN,NLD,618183.6070000001
FIN,NOR,18366.312
FIN,NZL,0.009
FIN,OMN,0.16
FIN,PAK,0.001
FIN,PAN,0.001
FIN,PER,0.087
FIN,PHL,0.015
FIN,POL,323381.823
FIN,PRT,6643.42
FIN,PRY,0.042
FIN,QAT,3142.588
FIN,ROU,5.899
FIN,S19,0.313
FIN,SAU,15.39
FIN,SEN,8178.48
FIN,SGP,15.391
FIN,SRB,88.133
FIN,SVK,12.688
FIN,SVN,1.961
FIN,SWE,1563648.086
FIN,THA,1.478
FIN,TUN,26217.187
FIN,TUR,6738.104
FIN,TZA,0.612
FIN,UKR,11641.834
FIN,URY,0.336
FIN,USA,927205.202
FIN,UZB,36.0
FIN,VNM,0.049
FIN,ZAF,791.666
FIN,ZMB,0.008
FIN,ZWE,0.004
FJI,ASM,899.492
FJI,AUS,191.018
FJI,COK,24527.109999999997
FJI,FRA,0.02
FJI,ISL,92.845
FJI,KIR,403.611
FJI,MHL,3284.78
FJI,NFK,4782.79
FJI,NLD,0.046
FJI,NRU,180.797
FJI,NZL,322.71
FJI,SGP,905.038
FJI,TON,63738.984
FJI,TUV,8084.8949999999995
FJI,USA,0.009
FJI,VUT,281.394
FJI,WLF,17347.901
FJI,WSM,1488.1970000000001
FLK,CAN,0.009
FLK,IRL,0.004
FRA,ABW,2.488
FRA,AGO,6327.252
FRA,ALB,2903.756
FRA,AND,49936.557
FRA,ARE,5942.307
FRA,ARG,79607.504
FRA,ARM,252.077
FRA,ATF,1065.474
FRA,ATG,5861.43
FRA,AUS,1737.7050000000002
FRA,AUT,12971.271
FRA,AZE,483.636
FRA,BDI,0.017
FRA,BEL,4605095.489
FRA,BEN,4895.202
FRA,BES,27888.37
FRA,BFA,5074.361
FRA,BGD,1.73
FRA,BGR,2643.136
FRA,BHR,94.636
FRA,BHS,19.375
FRA,BIH,740.606
FRA,BLM,10301.467999999999
FRA,BLR,215.89
FRA,BLZ,9.304
FRA,BMU,1.058
FRA,BOL,179.794
FRA,BRA,266380.743
FRA,BRB,222.026
FRA,BRN,8.286
FRA,BWA,0.021
FRA,CAF,487.714
FRA,CAN,136788.891
FRA,CHE,1836170.82
FRA,CHL,4077.566
FRA,CHN,11432.346
FRA,CIV,43842.738
FRA,CMR,3090.878
FRA,COD,373.76000000000005
FRA,COG,6429.314
FRA,COL,4125.69
FRA,COM,89.992
FRA,CPV,0.175
FRA,CRI,531.366
FRA,CUB,271.337
FRA,CUW,0.03
FRA,CYM,12.106
FRA,CYP,43999.098999999995
FRA,CZE,33473.154
FRA,DEU,1889038.423
FRA,DJI,18.174
FRA,DMA,19.343
FRA,DNK,42831.621
FRA,DOM,10399.085
FRA,DZA,8458.791
FRA,ECU,228.605
FRA,EGY,79360.558
FRA,ERI,3.122
FRA,ESP,2492412.648
FRA,EST,487.814
FRA,ETH,1.295
FRA,FIN,11719.508
FRA,FJI,2.045
FRA,GAB,3711.496
FRA,GBR,295259.596
FRA,GEO,419.067
FRA,GHA,1720.762
FRA,GIB,494730.981
FRA,GIN,2086.984
FRA,GMB,27.040999999999997
FRA,GNQ,189.038
FRA,GRC,163334.06900000002
FRA,GTM,1941.365
FRA,GUM,0.031
FRA,GUY,1263.284
FRA,HKG,273.93
FRA,HND,467.147
FRA,HRV,1696.3239999999998
FRA,HTI,0.165
FRA,HUN,15661.063
FRA,IDN,1160.437
FRA,IND,3601.738
FRA,IRL,25495.097
FRA,IRQ,1940.017
FRA,ISL,24749.462000000003
FRA,ISR,2246.151
FRA,ITA,11129123.185999999
FRA,JAM,130.506
FRA,JOR,32611.017
FRA,JPN,12433.428
FRA,KAZ,2535.544
FRA,KEN,482.963
FRA,KGZ,436.309
FRA,KHM,0.063
FRA,KOR,1266.5290000000002
FRA,KWT,1526.635
FRA,LAO,0.017
FRA,LBN,5973.612
FRA,LBR,47.665
FRA,LBY,60975.063
FRA,LCA,14.497
FRA,LKA,41.19
FRA,LTU,616.991
FRA,LUX,20387.258
FRA,LVA,192.169
FRA,MAC,6.67
FRA,MAR,111399.825
FRA,MDA,393.50399999999996
FRA,MDG,1276.874
FRA,MDV,63.508
FRA,MEX,11415.117
FRA,MKD,461.277
FRA,MLI,740.279
FRA,MLT,136566.25699999998
FRA,MMR,17.39
FRA,MNE,442.25199999999995
FRA,MNG,66.793
FRA,MNP,0.006
FRA,MOZ,24.581
FRA,MRT,3698.49
FRA,MUS,578.3620000000001
FRA,MWI,0.828
FRA,MYS,3107.315
FRA,NAM,3295.619
FRA,NCL,397.244
FRA,NER,171.612
FRA,NGA,253564.93500000003
FRA,NIC,282.163
FRA,NLD,2025381.1890000002
FRA,NOR,13785.87
FRA,NPL,1.775
FRA,NZL,590.418
FRA,OMN,167.931
FRA,PAK,460.48699999999997
FRA,PAN,753.681
FRA,PER,3945.4590000000003
FRA,PHL,118.963
FRA,POL,57173.674999999996
FRA,PRT,64062.918999999994
FRA,PRY,95.412
FRA,PSE,106.856
FRA,PYF,506.004
FRA,QAT,584.33
FRA,ROU,10970.385
FRA,RWA,0.079
FRA,S19,79156.89
FRA,SAU,27728.574
FRA,SEN,201233.30000000002
FRA,SGP,38791.074
FRA,SLE,69.631
FRA,SLV,769.692
FRA,SOM,0.739
FRA,SPM,6.072
FRA,SRB,1441.523
FRA,SUR,30.296
FRA,SVK,4137.535
